Date,Open,High,Low,Close,Adj Close,Volume,Change (%)
2020-02-04,15.805578231811523,15.81633758544922,15.725000381469728,15.805721282958984,15.805721282958984,0,0.133003163583016
2020-02-05,15.771200180053713,15.801300048828123,15.613768577575684,15.778894424438477,15.778894424438477,0,-0.1697287839020122
2020-02-06,15.756985664367676,15.770000457763672,15.678500175476074,15.74940013885498,15.74940013885498,0,-0.1869223837242684
2020-02-07,15.726900100708008,15.742618560791016,15.720399856567385,15.736988067626951,15.736988067626951,0,-0.0788098030312012
2020-02-10,15.7525053024292,15.753700256347656,15.6274995803833,15.75128173828125,15.75128173828125,0,0.0908285028422994
2020-02-11,15.70069980621338,15.714736938476562,15.621299743652344,15.699600219726562,15.699600219726562,0,-0.3281099240900689
2020-02-12,15.697336196899414,15.711864471435549,15.6274995803833,15.695252418518066,15.695252418518066,0,-0.0276937065125586
2020-02-13,15.69629955291748,15.724635124206545,15.535688400268556,15.697500228881836,15.697500228881836,0,0.0143215942237249
2020-02-14,15.67020034790039,15.684953689575195,15.56395435333252,15.67020034790039,15.67020034790039,0,-0.1739122827417849
2020-02-17,15.664190292358398,15.673949241638184,15.552499771118164,15.662890434265137,15.662890434265137,0,-0.0466485014419955
2020-02-18,15.60949993133545,15.65668487548828,15.539999961853027,15.609700202941896,15.609700202941896,0,-0.3395939692387801
2020-02-19,15.576199531555176,15.621100425720217,15.521300315856934,15.57610034942627,15.57610034942627,0,-0.215249832340102
2020-02-20,15.571499824523926,15.617562294006348,15.477499961853027,15.57040023803711,15.57040023803711,0,-0.03659524053702
2020-02-21,15.529899597167969,15.542888641357422,15.521300315856934,15.537068367004396,15.537068367004396,0,-0.214072024630992
2020-02-24,15.54664707183838,15.587188720703123,15.470000267028809,15.547651290893556,15.547651290893556,0,0.0681140330928503
2020-02-25,15.531399726867676,15.596529006958008,15.47977066040039,15.530799865722656,15.530799865722656,0,-0.108385664532935
2020-02-26,15.562511444091797,15.621156692504885,15.510000228881836,15.55620002746582,15.55620002746582,0,0.1635470288895013
2020-02-27,15.56410026550293,15.63939094543457,15.501301765441896,15.564900398254396,15.564900398254396,0,0.0559286379270834
2020-02-28,15.615762710571287,15.619919776916504,15.488850593566896,15.613348960876465,15.613348960876465,0,0.3112680542915894
2020-03-02,15.573018074035645,15.668299674987791,15.550000190734863,15.57449722290039,15.57449722290039,0,-0.2488366722182917
2020-03-03,15.609800338745115,15.67039966583252,15.518868446350098,15.61340045928955,15.61340045928955,0,0.249788072336343
2020-03-04,15.619500160217283,15.668087005615234,15.523553848266602,15.619400024414062,15.619400024414062,0,0.0384257429389261
2020-03-05,15.629237174987791,15.645732879638672,15.461127281188965,15.628464698791504,15.628464698791504,0,0.0580347155670049
2020-03-06,15.619305610656738,15.627922058105469,15.517578125,15.61673069000244,15.61673069000244,0,-0.0750810077330875
2020-03-09,15.478375434875488,15.73409652709961,15.373745918273926,15.481433868408203,15.481433868408203,0,-0.8663581659947107
2020-03-10,15.675901412963867,15.744298934936523,15.56999969482422,15.677000999450684,15.677000999450684,0,1.2632365496942737
2020-03-11,15.699012756347656,15.74335765838623,15.65999984741211,15.704760551452637,15.704760551452637,0,0.1770718264477103
2020-03-12,15.680336952209473,15.69318389892578,15.549768447875977,15.679780006408691,15.679780006408691,0,-0.1590635206573378
2020-03-13,15.68131160736084,15.687211036682127,15.659299850463867,15.679208755493164,15.679208755493164,0,-0.0036432329745306
2020-03-16,15.604528427124023,15.773381233215332,15.59237003326416,15.61145305633545,15.61145305633545,0,-0.4321372348204551
2020-03-17,15.719300270080566,15.772822380065918,15.6899995803833,15.722200393676758,15.722200393676758,0,0.7093980101766699
2020-03-18,15.714599609375,15.773045539855955,15.69629955291748,15.719599723815918,15.719599723815918,0,-0.0165413860383422
2020-03-19,15.724499702453612,15.774062156677246,15.69219970703125,15.712599754333496,15.712599754333496,0,-0.0445302018207028
2020-03-20,15.720399856567385,15.73574161529541,15.579648971557615,15.72189998626709,15.72189998626709,0,0.0591896444827901
2020-03-23,15.732933044433594,15.780684471130373,15.620065689086914,15.72579860687256,15.72579860687256,0,0.0247973884128136
2020-03-24,15.71909999847412,15.769521713256836,15.696800231933594,15.718099594116213,15.718099594116213,0,-0.0489578491294108
2020-03-25,15.726099967956545,15.768136978149414,15.68000030517578,15.727999687194824,15.727999687194824,0,0.0629853056938206
2020-03-26,15.714400291442873,15.763500213623049,15.699399948120115,15.714500427246094,15.714500427246094,0,-0.0858294774746281
2020-03-27,15.722100257873535,15.738490104675291,15.71030044555664,15.72029972076416,15.72029972076416,0,0.0369040908740024
2020-03-30,15.536399841308594,15.81410026550293,15.447198867797852,15.53380012512207,15.53380012512207,0,-1.186361576781846
2020-03-31,15.742300033569336,15.76952838897705,15.67117691040039,15.740099906921388,15.740099906921388,0,1.3280702734527765
2020-04-01,15.71030044555664,15.770724296569824,15.6850004196167,15.70989990234375,15.70989990234375,0,-0.1918666638472662
2020-04-02,15.720499992370604,15.76804542541504,15.695300102233888,15.715299606323242,15.715299606323242,0,0.0343713455404423
2020-04-03,15.722399711608888,15.735264778137209,15.705499649047852,15.721699714660645,15.721699714660645,0,0.0407253345321344
2020-04-06,15.72439956665039,15.77399730682373,15.650861740112305,15.72410011291504,15.72410011291504,0,0.0152680581486754
2020-04-07,15.715100288391112,15.768638610839844,15.696900367736816,15.717300415039062,15.717300415039062,0,-0.0432437966379494
2020-04-08,15.754300117492676,15.76976490020752,15.618754386901855,15.750200271606444,15.750200271606444,0,0.2093225662080153
2020-04-09,15.720800399780272,15.769808769226074,15.699899673461914,15.725847244262695,15.725847244262695,0,-0.1546204297328982
2020-04-10,15.762399673461914,15.774702072143556,15.711299896240234,15.76039981842041,15.76039981842041,0,0.2197183631573221
2020-04-13,15.753299713134766,15.811260223388672,15.453765869140623,15.751700401306152,15.751700401306152,0,-0.0551979468445345
2020-04-14,15.770700454711914,15.774484634399414,15.477481842041016,15.766400337219238,15.766400337219238,0,0.0933228511117885
2020-04-15,15.758999824523926,15.775941848754885,15.6899995803833,15.756500244140623,15.756500244140623,0,-0.062792348709061
2020-04-16,15.756999969482422,15.77467441558838,15.699999809265137,15.75510025024414,15.75510025024414,0,-0.0088851830977186
2020-04-17,15.72480010986328,15.73659324645996,15.70989990234375,15.72659969329834,15.72659969329834,0,-0.1808973379611414
2020-04-20,15.73960018157959,15.751047134399414,15.55925464630127,15.742786407470703,15.742786407470703,0,0.1029257085958703
2020-04-21,15.716699600219728,15.772016525268556,15.649264335632324,15.716300010681152,15.716300010681152,0,-0.1682446557045436
2020-04-22,15.723099708557127,15.772997856140137,15.68000030517578,15.724599838256836,15.724599838256836,0,0.0528103152144133
2020-04-23,15.721500396728516,15.775656700134276,15.699999809265137,15.720600128173828,15.720600128173828,0,-0.0254360055209596
2020-04-24,15.753600120544434,15.77888011932373,15.748499870300291,15.759099960327148,15.759099960327148,0,0.2449005244037882
2020-04-27,15.758600234985352,15.77647876739502,15.699299812316896,15.766274452209473,15.766274452209473,0,0.0455260256003559
2020-04-28,15.721099853515623,15.771808624267578,15.6899995803833,15.721599578857422,15.721599578857422,0,-0.2833571969552393
2020-04-29,15.719499588012695,15.768400192260742,15.6899995803833,15.717499732971191,15.717499732971191,0,-0.0260777910394307
2020-04-30,15.723899841308594,15.76612377166748,15.612812995910645,15.723099708557127,15.723099708557127,0,0.03562892114571
2020-05-01,15.728300094604492,15.746930122375488,15.62660026550293,15.734844207763672,15.734844207763672,0,0.0746958260409119
2020-05-04,15.706899642944336,15.769609451293944,15.500707626342772,15.70639991760254,15.70639991760254,0,-0.1807726202150652
2020-05-05,15.725709915161133,15.771036148071287,15.6899995803833,15.71909999847412,15.71909999847412,0,0.0808592735331331
2020-05-06,15.707300186157228,15.768327713012695,15.58899974822998,15.711099624633787,15.711099624633787,0,-0.0508958772519332
2020-05-07,15.720100402832031,15.767012596130373,15.612125396728516,15.721500396728516,15.721500396728516,0,0.066200153669823
2020-05-08,15.714599609375,15.734845161437988,15.612839698791504,15.71560001373291,15.71560001373291,0,-0.0375306608574921
2020-05-11,15.7253999710083,15.767823219299316,15.699999809265137,15.722700119018556,15.722700119018556,0,0.0451787095589107
2020-05-12,15.71969985961914,15.771202087402344,15.6899995803833,15.720399856567385,15.720399856567385,0,-0.0146301998623596
2020-05-13,15.727100372314451,15.767290115356444,15.612046241760254,15.725299835205078,15.725299835205078,0,0.0311695547339929
2020-05-14,15.718600273132324,15.777799606323242,15.660491943359377,15.724885940551758,15.724885940551758,0,-0.0026320302802348
2020-05-15,15.71090030670166,15.722996711730955,15.59535789489746,15.70930004119873,15.70930004119873,0,-0.0991161361166634
2020-05-18,15.703200340270996,15.815335273742676,15.69159984588623,15.71144676208496,15.71144676208496,0,0.0136652866811413
2020-05-19,15.759599685668944,15.80372714996338,15.66343116760254,15.756699562072754,15.756699562072754,0,0.2880243982177219
2020-05-20,15.762100219726562,15.841485023498535,15.720000267028809,15.763299942016602,15.763299942016602,0,0.0418893558124008
2020-05-21,15.798535346984863,15.873161315917969,15.768199920654297,15.785799980163574,15.785799980163574,0,0.1427368522437328
2020-05-22,15.830273628234863,15.845868110656738,15.81999969482422,15.826700210571287,15.826700210571287,0,0.2590950756953087
2020-05-25,15.821399688720703,15.858844757080078,15.8100004196167,15.821999549865724,15.821999549865724,0,-0.0297008260915098
2020-05-26,15.829999923706056,15.843889236450195,15.800000190734863,15.82859992980957,15.82859992980957,0,0.0417164715688774
2020-05-27,15.830400466918944,15.843826293945312,15.699170112609863,15.830400466918944,15.830400466918944,0,0.0113752139630751
2020-05-28,15.818358421325684,15.824115753173828,15.800600051879885,15.815629959106444,15.815629959106444,0,-0.0933047009351796
2020-05-29,15.807499885559082,15.826346397399902,15.7947998046875,15.803199768066406,15.803199768066406,0,-0.0785943466822319
2020-06-01,15.793095588684082,15.9527587890625,15.747198104858398,15.791177749633787,15.791177749633787,0,-0.0760733181194743
2020-06-02,15.90410041809082,15.999749183654783,15.87969970703125,15.90410041809082,15.90410041809082,0,0.715099723702686
2020-06-03,15.975500106811523,16.10017967224121,15.84697723388672,15.981404304504396,15.981404304504396,0,0.4860626151834498
2020-06-04,16.058244705200195,16.22229766845703,16.010000228881836,16.057886123657227,16.057886123657227,0,0.4785675757622593
2020-06-05,16.221389770507812,16.22380828857422,16.098047256469727,16.206499099731445,16.206499099731445,0,0.9254828121820792
2020-06-08,16.162599563598633,16.23756980895996,16.112499237060547,16.161100387573242,16.161100387573242,0,-0.2801265830382542
2020-06-09,16.16939926147461,16.19525146484375,16.094999313354492,16.168399810791016,16.168399810791016,0,0.0451666225858369
2020-06-10,16.15690040588379,16.188997268676758,16.100000381469727,16.159500122070312,16.159500122070312,0,-0.0550437200022932
2020-06-11,16.164167404174805,16.192108154296875,16.110000610351562,16.166900634765625,16.166900634765625,0,0.0457966684576154
2020-06-12,16.155799865722656,16.16665267944336,16.139699935913086,16.15719985961914,16.15719985961914,0,-0.0600039263284864
2020-06-15,16.15489959716797,16.197376251220703,16.110000610351562,16.157499313354492,16.157499313354492,0,0.0018533764386982
2020-06-16,16.16169548034668,16.199504852294922,16.114999771118164,16.16141128540039,16.16141128540039,0,0.0242114944276377
2020-06-17,16.148300170898438,16.207813262939453,16.1200008392334,16.14539909362793,16.14539909362793,0,-0.099076692559181
2020-06-18,16.150400161743164,16.195537567138672,16.10849952697754,16.152700424194336,16.152700424194336,0,0.0452223604016567
2020-06-19,16.150100708007812,16.16473388671875,16.141000747680664,16.150699615478516,16.150699615478516,0,-0.0123868372673054
2020-06-22,16.147499084472656,16.194000244140625,16.079206466674805,16.150400161743164,16.150400161743164,0,-0.0018541223753834
2020-06-23,16.152599334716797,16.18079376220703,16.104999542236328,16.14900016784668,16.14900016784668,0,-0.0086684780715258
2020-06-24,16.14079475402832,16.1945858001709,16.110000610351562,16.142221450805664,16.142221450805664,0,-0.0419760788318791
2020-06-25,16.150699615478516,16.191173553466797,16.110000610351562,16.149999618530273,16.149999618530273,0,0.0481852373808263
2020-06-26,16.13789939880371,16.15094566345215,16.12070083618164,16.13559913635254,16.13559913635254,0,-0.0891670744141162
2020-06-29,16.12220001220703,16.18172264099121,16.074100494384766,16.125099182128906,16.125099182128906,0,-0.0650732218550041
2020-06-30,16.132099151611328,16.16568374633789,16.065000534057617,16.130300521850586,16.130300521850586,0,0.0322561719647853
2020-07-01,16.121999740600586,16.15697479248047,15.953776359558104,16.121700286865234,16.121700286865234,0,-0.0533172644471281
2020-07-02,16.097999572753906,16.11084747314453,15.991931915283203,16.096200942993164,16.096200942993164,0,-0.1581678322902782
2020-07-03,16.08989906311035,16.10527229309082,16.081100463867188,16.087299346923828,16.087299346923828,0,-0.0553024660965784
2020-07-06,16.09040069580078,16.095285415649414,15.938417434692385,16.09309959411621,16.09309959411621,0,0.0360548222998779
2020-07-07,16.030000686645508,16.104900360107422,15.940500259399414,16.03019905090332,16.03019905090332,0,-0.390854122569947
2020-07-08,16.006999969482422,16.038497924804688,15.93000030517578,16.002500534057617,16.002500534057617,0,-0.1727896001649604
2020-07-09,15.991299629211426,16.019655227661133,15.895000457763672,15.988900184631348,15.988900184631348,0,-0.0849889015615049
2020-07-10,15.961299896240234,15.97614288330078,15.847883224487305,15.96150016784668,15.96150016784668,0,-0.1713689901635953
2020-07-13,15.947199821472168,15.968374252319336,15.845499992370604,15.946800231933594,15.946800231933594,0,-0.0920962049839019
2020-07-14,15.946399688720703,15.976699829101562,15.865099906921388,15.947199821472168,15.947199821472168,0,0.0025057662525554
2020-07-15,15.928500175476074,16.000499725341797,15.858924865722656,15.93000030517578,15.93000030517578,0,-0.1078528926014231
2020-07-16,15.94958209991455,15.98399257659912,15.899999618530272,15.94888401031494,15.94888401031494,0,0.1185417751249175
2020-07-17,15.926600456237791,15.939208984375,15.825920104980469,15.924599647521973,15.924599647521973,0,-0.1522637118513297
2020-07-20,15.90590000152588,15.974098205566406,15.887200355529783,15.904500007629396,15.904500007629396,0,-0.1262175523244996
2020-07-21,15.937700271606444,15.985811233520508,15.851720809936523,15.93929958343506,15.93929958343506,0,0.2188033310633512
2020-07-22,15.95259952545166,16.00528335571289,15.920000076293944,15.95479965209961,15.95479965209961,0,0.0972443524473261
2020-07-23,15.97305965423584,15.976365089416504,15.9399995803833,15.974233627319336,15.974233627319336,0,0.1218064509958863
2020-07-24,15.96660041809082,15.976223945617676,15.950900077819824,15.966400146484377,15.966400146484377,0,-0.0490382262943996
2020-07-27,15.967900276184082,15.99863338470459,15.87310028076172,15.965399742126465,15.965399742126465,0,-0.0062656851183228
2020-07-28,15.957599639892578,15.98534870147705,15.899999618530272,15.954500198364258,15.954500198364258,0,-0.068269783019885
2020-07-29,15.953399658203123,15.991083145141602,15.895000457763672,15.96194076538086,15.96194076538086,0,0.0466361648694229
2020-07-30,15.943499565124512,15.956321716308594,15.922699928283691,15.94480037689209,15.94480037689209,0,-0.107382859895988
2020-07-31,15.940500259399414,15.957594871520996,15.929699897766112,15.949359893798828,15.949359893798828,0,0.0285956349340449
2020-08-03,15.954400062561035,16.0049991607666,15.830503463745115,15.954899787902832,15.954899787902832,0,0.0347342723525715
2020-08-04,15.938400268554688,15.99199676513672,15.858356475830078,15.93850040435791,15.93850040435791,0,-0.1027858762068568
2020-08-05,15.959099769592283,16.005102157592773,15.920000076293944,15.96049976348877,15.96049976348877,0,0.1380265305564399
2020-08-06,15.968000411987305,15.99008846282959,15.893699645996094,15.967300415039062,15.967300415039062,0,0.0426092644407673
2020-08-07,15.940400123596191,15.956419944763184,15.931099891662598,15.93850040435791,15.93850040435791,0,-0.1803686905898418
2020-08-10,15.993200302124023,15.997790336608888,15.880170822143556,15.993200302124023,15.993200302124023,0,0.3431935023897055
2020-08-11,15.961284637451172,15.990324020385742,15.928099632263184,15.960100173950195,15.960100173950195,0,-0.2069637567750099
2020-08-12,15.955100059509276,15.986583709716797,15.890000343322754,15.955599784851074,15.955599784851074,0,-0.0281977497012616
2020-08-13,15.934399604797363,15.958818435668944,15.798867225646973,15.937100410461426,15.937100410461426,0,-0.1159428328555378
2020-08-14,15.906100273132324,15.91928482055664,15.80231761932373,15.90530014038086,15.90530014038086,0,-0.1995361092140204
2020-08-17,15.887999534606934,15.933877944946287,15.850000381469728,15.886300086975098,15.886300086975098,0,-0.1194573710528341
2020-08-18,15.897000312805176,15.957500457763672,15.803199768066406,15.896900177001951,15.896900177001951,0,0.0667247248813227
2020-08-19,15.911100387573242,15.935413360595703,15.83199977874756,15.902899742126465,15.902899742126465,0,0.0377404717756943
2020-08-20,15.899200439453123,15.918036460876465,15.804357528686523,15.898900032043455,15.898900032043455,0,-0.0251508224780708
2020-08-21,15.912087440490724,15.918700218200684,15.810330390930176,15.904500007629396,15.904500007629396,0,0.0352224089380461
2020-08-24,15.899200439453123,15.92147731781006,15.80500030517578,15.898900032043455,15.898900032043455,0,-0.0352100071253493
2020-08-25,15.861000061035156,15.898834228515623,15.807499885559082,15.859999656677246,15.859999656677246,0,-0.2446733754398677
2020-08-26,15.877699851989746,15.890000343322754,15.790800094604492,15.875399589538574,15.875399589538574,0,0.0970992004709443
2020-08-27,15.838700294494627,15.870641708374023,15.697003364562988,15.839200019836426,15.839200019836426,0,-0.228023045958496
2020-08-28,15.841500282287598,15.85865306854248,15.7428617477417,15.84220027923584,15.84220027923584,0,0.0189419882043073
2020-08-31,15.820500373840332,15.85590362548828,15.702178001403809,15.817899703979492,15.817899703979492,0,-0.1533914155106225
2020-09-01,15.841300010681152,15.861617088317873,15.718199729919434,15.841899871826172,15.841899871826172,0,0.1517279050684692
2020-09-02,15.840399742126465,15.864270210266112,15.755000114440918,15.849372863769531,15.849372863769531,0,0.0471723215259656
2020-09-03,15.83780002593994,15.859999656677246,15.73550033569336,15.835800170898438,15.835800170898438,0,-0.0856355200155578
2020-09-04,15.77970027923584,15.8100004196167,15.769399642944336,15.791274070739746,15.791274070739746,0,-0.2811736677538868
2020-09-07,15.785900115966797,15.805871963500977,15.710000038146973,15.78719997406006,15.78719997406006,0,-0.0257996705106686
2020-09-08,15.77720546722412,15.788290023803713,15.677032470703123,15.7677001953125,15.7677001953125,0,-0.123516385296941
2020-09-09,15.767600059509276,15.785710334777832,15.69629955291748,15.77699375152588,15.77699375152588,0,0.0589404675270382
2020-09-10,15.76159954071045,15.81070041656494,15.675000190734863,15.760600090026855,15.760600090026855,0,-0.103908651782523
2020-09-11,15.728799819946287,15.7449369430542,15.631388664245604,15.73040008544922,15.73040008544922,0,-0.1916170983663684
2020-09-14,15.742813110351562,15.765118598937988,15.672499656677246,15.739100456237791,15.739100456237791,0,0.0553092784755179
2020-09-15,15.738699913024902,15.763439178466797,15.670000076293944,15.739700317382812,15.739700317382812,0,0.0038112797277546
2020-09-16,15.731599807739258,15.81999969482422,15.673800468444824,15.735600471496582,15.735600471496582,0,-0.0260478014419539
2020-09-17,15.735400199890137,15.749818801879885,15.660900115966797,15.73610019683838,15.73610019683838,0,0.0031757627724602
2020-09-18,15.726499557495115,15.745793342590332,15.630261421203612,15.736599922180176,15.736599922180176,0,0.0031756619209712
2020-09-21,15.720800399780272,15.736745834350586,15.626111030578612,15.719799995422363,15.719799995422363,0,-0.1067570303679996
2020-09-22,15.703499794006348,15.774185180664062,15.677800178527832,15.70009994506836,15.70009994506836,0,-0.1253199809141376
2020-09-23,15.720100402832031,15.76622486114502,15.66054916381836,15.719400405883787,15.719400405883787,0,0.122932088859041
2020-09-24,15.713000297546388,15.771388053894045,15.69379997253418,15.724688529968262,15.724688529968262,0,0.0336407493156883
2020-09-25,15.737199783325195,15.7622709274292,15.733799934387209,15.735799789428713,15.735799789428713,0,0.070661237195721
2020-09-28,15.738499641418455,15.770855903625488,15.619203567504885,15.740300178527832,15.740300178527832,0,0.0285996845368129
2020-09-29,15.728799819946287,15.768560409545898,15.65065860748291,15.726200103759766,15.726200103759766,0,-0.0895794527940519
2020-09-30,15.73050022125244,15.768524169921877,15.6899995803833,15.729900360107422,15.729900360107422,0,0.0235292462466607
2020-10-01,15.734700202941896,15.762496948242188,15.620450019836426,15.735199928283691,15.735199928283691,0,0.0336910473362549
2020-10-02,15.720800399780272,15.735710144042969,15.7076997756958,15.721599578857422,15.721599578857422,0,-0.0864326445692195
2020-10-05,15.712499618530272,15.728777885437012,15.647000312805176,15.721776008605955,15.721776008605955,0,0.0011222124545928
2020-10-06,15.699799537658691,15.72099494934082,15.607187271118164,15.69950008392334,15.69950008392334,0,-0.1416883478712808
2020-10-07,15.686200141906738,15.71196746826172,15.619999885559082,15.685400009155272,15.685400009155272,0,-0.08981225320993
2020-10-08,15.681599617004396,15.69479274749756,15.649999618530272,15.682299613952637,15.682299613952637,0,-0.0197661213665387
2020-10-09,15.67739963531494,15.696462631225586,15.669899940490724,15.678099632263184,15.678099632263184,0,-0.0267816697349435
2020-10-12,15.697799682617188,15.704364776611328,15.604999542236328,15.692999839782717,15.692999839782717,0,0.0950383520262165
2020-10-13,15.667699813842772,15.682333946228027,15.594799995422363,15.668999671936035,15.668999671936035,0,-0.152935500488809
2020-10-14,15.65999984741211,15.683201789855955,15.594799995422363,15.659199714660645,15.659199714660645,0,-0.0625436050837555
2020-10-15,15.669899940490724,15.693058013916016,15.585000038146973,15.671299934387209,15.671299934387209,0,0.0772722741075579
2020-10-16,15.669699668884276,15.68500518798828,15.661299705505373,15.670499801635742,15.670499801635742,0,-0.0051057203602435
2020-10-19,15.684818267822266,15.699090003967283,15.609999656677246,15.670299530029297,15.670299530029297,0,-0.0012780167128071
2020-10-20,15.672300338745115,15.710599899291992,15.590093612670898,15.67300033569336,15.67300033569336,0,0.0172351885098743
2020-10-21,15.670599937438965,15.717747688293455,15.573150634765623,15.6673002243042,15.6673002243042,0,-0.0363689865824786
2020-10-22,15.673199653625488,15.716222763061523,15.569950103759766,15.67300033569336,15.67300033569336,0,0.0363822184266166
2020-10-23,15.679200172424316,15.69536304473877,15.579168319702148,15.680899620056152,15.680899620056152,0,0.0504005882320011
2020-10-26,15.705718994140623,15.72768783569336,15.630000114440918,15.707574844360352,15.707574844360352,0,0.1701128439728108
2020-10-27,15.671299934387209,15.720257759094238,15.638799667358398,15.671299934387209,15.671299934387209,0,-0.2309389599131445
2020-10-28,15.678400039672852,15.723480224609377,15.620515823364258,15.67590045928955,15.67590045928955,0,0.0293563707006137
2020-10-29,15.672300338745115,15.684398651123049,15.658100128173828,15.670599937438965,15.670599937438965,0,-0.0338131890053234
2020-10-30,15.671099662780762,15.68765354156494,15.568318367004396,15.665900230407717,15.665900230407717,0,-0.0299906005514302
2020-11-02,15.688565254211426,15.738141059875488,15.649999618530272,15.68863296508789,15.68863296508789,0,0.145109660765305
2020-11-03,15.70460033416748,15.742464065551758,15.649999618530272,15.704700469970703,15.704700469970703,0,0.1024149453847745
2020-11-04,15.677599906921388,15.73573875427246,15.663800239562988,15.68120002746582,15.68120002746582,0,-0.1496395461334554
2020-11-05,15.697099685668944,15.72317886352539,15.553524017333984,15.693300247192385,15.693300247192385,0,0.0771638631314492
2020-11-06,15.663200378417969,15.676506042480469,15.650500297546388,15.658100128173828,15.658100128173828,0,-0.2243002967132562
2020-11-09,15.644116401672363,15.661267280578612,15.56879997253418,15.643853187561035,15.643853187561035,0,-0.090987670893471
2020-11-10,15.643799781799316,15.654293060302734,15.507075309753418,15.651402473449709,15.651402473449709,0,0.0482572023539224
2020-11-11,15.61750030517578,15.65196704864502,15.579999923706056,15.618499755859377,15.618499755859377,0,-0.2102221679248657
2020-11-12,15.621700286865234,15.6405029296875,15.538800239562988,15.620200157165527,15.620200157165527,0,0.0108870975620717
2020-11-13,15.611599922180176,15.62515926361084,15.600000381469728,15.612600326538086,15.612600326538086,0,-0.0486538619926397
2020-11-16,15.604118347167969,15.644700050354004,15.56999969482422,15.603789329528809,15.603789329528809,0,-0.0564351666282043
2020-11-17,15.618200302124023,15.644280433654783,15.53499984741211,15.619000434875488,15.619000434875488,0,0.0974834062767945
2020-11-18,15.597999572753906,15.630499839782717,15.52750015258789,15.598999977111816,15.598999977111816,0,-0.1280520981292316
2020-11-19,15.595499992370604,15.621048927307127,15.522500038146973,15.593299865722656,15.593299865722656,0,-0.0365415180301547
2020-11-20,15.571399688720703,15.59000015258789,15.47970962524414,15.572400093078612,15.572400093078612,0,-0.134030467085322
2020-11-23,15.56601619720459,15.652283668518066,15.53969955444336,15.56529426574707,15.56529426574707,0,-0.0456309065338056
2020-11-24,15.607999801635742,15.671154975891112,15.585000038146973,15.61557960510254,15.61557960510254,0,0.3230606405310723
2020-11-25,15.62119960784912,15.674068450927734,15.59000015258789,15.61929988861084,15.61929988861084,0,0.0238241781757824
2020-11-26,15.628499984741213,15.677627563476562,15.59000015258789,15.629899978637695,15.629899978637695,0,0.067865333929498
2020-11-27,15.60949993133545,15.627202033996582,15.518129348754885,15.608699798583984,15.608699798583984,0,-0.1356386162591345
2020-11-30,15.610301971435549,15.673126220703123,15.455889701843262,15.609781265258787,15.609781265258787,0,0.0069286147389598
