| Date       | Open               | High               | Low                | Close              | Adj Close          | Volume |
| 2020-04-15 | 15.758999824523926 | 15.775941848754883 |   15.6899995803833 | 15.756500244140625 | 15.756500244140625 |      0 |
| 2020-04-16 | 15.756999969482422 | 15.774674415588379 | 15.699999809265137 |  15.75510025024414 |  15.75510025024414 |      0 |
| 2020-04-17 | 15.724800109863281 | 15.736593246459961 |  15.70989990234375 |  15.72659969329834 |  15.72659969329834 |      0 |
| 2020-04-20 |  15.73960018157959 | 15.751047134399414 |  15.55925464630127 | 15.742786407470703 | 15.742786407470703 |      0 |
| 2020-04-21 | 15.716699600219727 | 15.772016525268555 | 15.649264335632324 | 15.716300010681152 | 15.716300010681152 |      0 |
| 2020-04-22 | 15.723099708557129 | 15.772997856140137 | 15.680000305175781 | 15.724599838256836 | 15.724599838256836 |      0 |
| 2020-04-23 | 15.721500396728516 | 15.775656700134277 | 15.699999809265137 | 15.720600128173828 | 15.720600128173828 |      0 |
| 2020-04-24 | 15.753600120544434 |  15.77888011932373 | 15.748499870300293 | 15.759099960327148 | 15.759099960327148 |      0 |
| 2020-04-27 | 15.758600234985352 |  15.77647876739502 | 15.699299812316895 | 15.766274452209473 | 15.766274452209473 |      0 |
| 2020-04-28 | 15.721099853515625 | 15.771808624267578 |   15.6899995803833 | 15.721599578857422 | 15.721599578857422 |      0 |
| 2020-04-29 | 15.719499588012695 | 15.768400192260742 |   15.6899995803833 | 15.717499732971191 | 15.717499732971191 |      0 |
| 2020-04-30 | 15.723899841308594 |  15.76612377166748 | 15.612812995910645 | 15.723099708557129 | 15.723099708557129 |      0 |
| 2020-05-01 | 15.728300094604492 | 15.746930122375488 |  15.62660026550293 | 15.734844207763672 | 15.734844207763672 |      0 |
| 2020-05-04 | 15.706899642944336 | 15.769609451293945 | 15.500707626342773 | 15.706399917602539 | 15.706399917602539 |      0 |
| 2020-05-05 | 15.725709915161133 | 15.771036148071289 |   15.6899995803833 | 15.719099998474121 | 15.719099998474121 |      0 |
| 2020-05-06 | 15.707300186157227 | 15.768327713012695 |  15.58899974822998 | 15.711099624633789 | 15.711099624633789 |      0 |
| 2020-05-07 | 15.720100402832031 | 15.767012596130371 | 15.612125396728516 | 15.721500396728516 | 15.721500396728516 |      0 |
| 2020-05-08 |    15.714599609375 | 15.734845161437988 | 15.612839698791504 |  15.71560001373291 |  15.71560001373291 |      0 |
| 2020-05-11 |   15.7253999710083 | 15.767823219299316 | 15.699999809265137 | 15.722700119018555 | 15.722700119018555 |      0 |
| 2020-05-12 |  15.71969985961914 | 15.771202087402344 |   15.6899995803833 | 15.720399856567383 | 15.720399856567383 |      0 |
| 2020-05-13 | 15.727100372314453 | 15.767290115356445 | 15.612046241760254 | 15.725299835205078 | 15.725299835205078 |      0 |
| 2020-05-14 | 15.718600273132324 | 15.777799606323242 | 15.660491943359375 | 15.724885940551758 | 15.724885940551758 |      0 |
| 2020-05-15 |  15.71090030670166 | 15.722996711730957 | 15.595357894897461 |  15.70930004119873 |  15.70930004119873 |      0 |
| 2020-05-18 | 15.703200340270996 | 15.815335273742676 |  15.69159984588623 | 15.711446762084961 | 15.711446762084961 |      0 |
| 2020-05-19 | 15.759599685668945 | 15.803727149963379 | 15.663431167602539 | 15.756699562072754 | 15.756699562072754 |      0 |
| 2020-05-20 | 15.762100219726562 | 15.841485023498535 | 15.720000267028809 | 15.763299942016602 | 15.763299942016602 |      0 |
| 2020-05-21 | 15.798535346984863 | 15.873161315917969 | 15.768199920654297 | 15.785799980163574 | 15.785799980163574 |      0 |
| 2020-05-22 | 15.830273628234863 | 15.845868110656738 | 15.819999694824219 | 15.826700210571289 | 15.826700210571289 |      0 |
| 2020-05-25 | 15.821399688720703 | 15.858844757080078 |   15.8100004196167 | 15.821999549865723 | 15.821999549865723 |      0 |
| 2020-05-26 | 15.829999923706055 | 15.843889236450195 | 15.800000190734863 |  15.82859992980957 |  15.82859992980957 |      0 |
| 2020-05-27 | 15.830400466918945 | 15.843826293945312 | 15.699170112609863 | 15.830400466918945 | 15.830400466918945 |      0 |
| 2020-05-28 | 15.818358421325684 | 15.824115753173828 | 15.800600051879883 | 15.815629959106445 | 15.815629959106445 |      0 |
| 2020-05-29 | 15.807499885559082 | 15.826346397399902 |   15.7947998046875 | 15.803199768066406 | 15.803199768066406 |      0 |
| 2020-06-01 | 15.793095588684082 |   15.9527587890625 | 15.747198104858398 | 15.791177749633789 | 15.791177749633789 |      0 |
| 2020-06-02 |  15.90410041809082 | 15.999749183654785 |  15.87969970703125 |  15.90410041809082 |  15.90410041809082 |      0 |
| 2020-06-03 | 15.975500106811523 |  16.10017967224121 | 15.846977233886719 | 15.981404304504395 | 15.981404304504395 |      0 |
| 2020-06-04 | 16.058244705200195 |  16.22229766845703 | 16.010000228881836 | 16.057886123657227 | 16.057886123657227 |      0 |
| 2020-06-05 | 16.221389770507812 |  16.22380828857422 | 16.098047256469727 | 16.206499099731445 | 16.206499099731445 |      0 |
| 2020-06-08 | 16.162599563598633 |  16.23756980895996 | 16.112499237060547 | 16.161100387573242 | 16.161100387573242 |      0 |
| 2020-06-09 |  16.16939926147461 |  16.19525146484375 | 16.094999313354492 | 16.168399810791016 | 16.168399810791016 |      0 |
| 2020-06-10 |  16.15690040588379 | 16.188997268676758 | 16.100000381469727 | 16.159500122070312 | 16.159500122070312 |      0 |
| 2020-06-11 | 16.164167404174805 | 16.192108154296875 | 16.110000610351562 | 16.166900634765625 | 16.166900634765625 |      0 |
| 2020-06-12 | 16.155799865722656 |  16.16665267944336 | 16.139699935913086 |  16.15719985961914 |  16.15719985961914 |      0 |
| 2020-06-15 |  16.15489959716797 | 16.197376251220703 | 16.110000610351562 | 16.157499313354492 | 16.157499313354492 |      0 |
| 2020-06-16 |  16.16169548034668 | 16.199504852294922 | 16.114999771118164 |  16.16141128540039 |  16.16141128540039 |      0 |
| 2020-06-17 | 16.148300170898438 | 16.207813262939453 |   16.1200008392334 |  16.14539909362793 |  16.14539909362793 |      0 |
| 2020-06-18 | 16.150400161743164 | 16.195537567138672 |  16.10849952697754 | 16.152700424194336 | 16.152700424194336 |      0 |
| 2020-06-19 | 16.150100708007812 |  16.16473388671875 | 16.141000747680664 | 16.150699615478516 | 16.150699615478516 |      0 |
| 2020-06-22 | 16.147499084472656 | 16.194000244140625 | 16.079206466674805 | 16.150400161743164 | 16.150400161743164 |      0 |
| 2020-06-23 | 16.152599334716797 |  16.18079376220703 | 16.104999542236328 |  16.14900016784668 |  16.14900016784668 |      0 |
| 2020-06-24 |  16.14079475402832 |   16.1945858001709 | 16.110000610351562 | 16.142221450805664 | 16.142221450805664 |      0 |
| 2020-06-25 | 16.150699615478516 | 16.191173553466797 | 16.110000610351562 | 16.149999618530273 | 16.149999618530273 |      0 |
| 2020-06-26 |  16.13789939880371 |  16.15094566345215 |  16.12070083618164 |  16.13559913635254 |  16.13559913635254 |      0 |
| 2020-06-29 |  16.12220001220703 |  16.18172264099121 | 16.074100494384766 | 16.125099182128906 | 16.125099182128906 |      0 |
| 2020-06-30 | 16.132099151611328 |  16.16568374633789 | 16.065000534057617 | 16.130300521850586 | 16.130300521850586 |      0 |
| 2020-07-01 | 16.121999740600586 |  16.15697479248047 | 15.953776359558105 | 16.121700286865234 | 16.121700286865234 |      0 |
| 2020-07-02 | 16.097999572753906 |  16.11084747314453 | 15.991931915283203 | 16.096200942993164 | 16.096200942993164 |      0 |
| 2020-07-03 |  16.08989906311035 |  16.10527229309082 | 16.081100463867188 | 16.087299346923828 | 16.087299346923828 |      0 |
| 2020-07-06 |  16.09040069580078 | 16.095285415649414 | 15.938417434692383 |  16.09309959411621 |  16.09309959411621 |      0 |
| 2020-07-07 | 16.030000686645508 | 16.104900360107422 | 15.940500259399414 |  16.03019905090332 |  16.03019905090332 |      0 |
| 2020-07-08 | 16.006999969482422 | 16.038497924804688 | 15.930000305175781 | 16.002500534057617 | 16.002500534057617 |      0 |
| 2020-07-09 | 15.991299629211426 | 16.019655227661133 | 15.895000457763672 | 15.988900184631348 | 15.988900184631348 |      0 |
| 2020-07-10 | 15.961299896240234 | 15.976142883300781 | 15.847883224487305 |  15.96150016784668 |  15.96150016784668 |      0 |
| 2020-07-13 | 15.947199821472168 | 15.968374252319336 | 15.845499992370605 | 15.946800231933594 | 15.946800231933594 |      0 |
| 2020-07-14 | 15.946399688720703 | 15.976699829101562 | 15.865099906921387 | 15.947199821472168 | 15.947199821472168 |      0 |
| 2020-07-15 | 15.928500175476074 | 16.000499725341797 | 15.858924865722656 | 15.930000305175781 | 15.930000305175781 |      0 |
| 2020-07-16 |  15.94958209991455 | 15.983992576599121 | 15.899999618530273 | 15.948884010314941 | 15.948884010314941 |      0 |
| 2020-07-17 | 15.926600456237793 |    15.939208984375 | 15.825920104980469 | 15.924599647521973 | 15.924599647521973 |      0 |
| 2020-07-20 | 15.905900001525879 | 15.974098205566406 | 15.887200355529785 | 15.904500007629395 | 15.904500007629395 |      0 |
| 2020-07-21 | 15.937700271606445 | 15.985811233520508 | 15.851720809936523 | 15.939299583435059 | 15.939299583435059 |      0 |
| 2020-07-22 |  15.95259952545166 |  16.00528335571289 | 15.920000076293945 |  15.95479965209961 |  15.95479965209961 |      0 |
| 2020-07-23 |  15.97305965423584 | 15.976365089416504 |   15.9399995803833 | 15.974233627319336 | 15.974233627319336 |      0 |
| 2020-07-24 |  15.96660041809082 | 15.976223945617676 | 15.950900077819824 | 15.966400146484375 | 15.966400146484375 |      0 |
| 2020-07-27 | 15.967900276184082 |  15.99863338470459 | 15.873100280761719 | 15.965399742126465 | 15.965399742126465 |      0 |
| 2020-07-28 | 15.957599639892578 |  15.98534870147705 | 15.899999618530273 | 15.954500198364258 | 15.954500198364258 |      0 |
| 2020-07-29 | 15.953399658203125 | 15.991083145141602 | 15.895000457763672 |  15.96194076538086 |  15.96194076538086 |      0 |
| 2020-07-30 | 15.943499565124512 | 15.956321716308594 | 15.922699928283691 |  15.94480037689209 |  15.94480037689209 |      0 |
| 2020-07-31 | 15.940500259399414 | 15.957594871520996 | 15.929699897766113 | 15.949359893798828 | 15.949359893798828 |      0 |
| 2020-08-03 | 15.954400062561035 |   16.0049991607666 | 15.830503463745117 | 15.954899787902832 | 15.954899787902832 |      0 |
| 2020-08-04 | 15.938400268554688 | 15.991996765136719 | 15.858356475830078 |  15.93850040435791 |  15.93850040435791 |      0 |
| 2020-08-05 | 15.959099769592285 | 16.005102157592773 | 15.920000076293945 |  15.96049976348877 |  15.96049976348877 |      0 |
| 2020-08-06 | 15.968000411987305 |  15.99008846282959 | 15.893699645996094 | 15.967300415039062 | 15.967300415039062 |      0 |
| 2020-08-07 | 15.940400123596191 | 15.956419944763184 | 15.931099891662598 |  15.93850040435791 |  15.93850040435791 |      0 |
| 2020-08-10 | 15.993200302124023 | 15.997790336608887 | 15.880170822143555 | 15.993200302124023 | 15.993200302124023 |      0 |
| 2020-08-11 | 15.961284637451172 | 15.990324020385742 | 15.928099632263184 | 15.960100173950195 | 15.960100173950195 |      0 |
| 2020-08-12 | 15.955100059509277 | 15.986583709716797 | 15.890000343322754 | 15.955599784851074 | 15.955599784851074 |      0 |
| 2020-08-13 | 15.934399604797363 | 15.958818435668945 | 15.798867225646973 | 15.937100410461426 | 15.937100410461426 |      0 |
| 2020-08-14 | 15.906100273132324 |  15.91928482055664 |  15.80231761932373 |  15.90530014038086 |  15.90530014038086 |      0 |
| 2020-08-17 | 15.887999534606934 | 15.933877944946289 | 15.850000381469727 | 15.886300086975098 | 15.886300086975098 |      0 |
| 2020-08-18 | 15.897000312805176 | 15.957500457763672 | 15.803199768066406 | 15.896900177001953 | 15.896900177001953 |      0 |
| 2020-08-19 | 15.911100387573242 | 15.935413360595703 | 15.831999778747559 | 15.902899742126465 | 15.902899742126465 |      0 |
| 2020-08-20 | 15.899200439453125 | 15.918036460876465 | 15.804357528686523 | 15.898900032043457 | 15.898900032043457 |      0 |
| 2020-08-21 | 15.912087440490723 | 15.918700218200684 | 15.810330390930176 | 15.904500007629395 | 15.904500007629395 |      0 |
| 2020-08-24 | 15.899200439453125 | 15.921477317810059 | 15.805000305175781 | 15.898900032043457 | 15.898900032043457 |      0 |
| 2020-08-25 | 15.861000061035156 | 15.898834228515625 | 15.807499885559082 | 15.859999656677246 | 15.859999656677246 |      0 |
| 2020-08-26 | 15.877699851989746 | 15.890000343322754 | 15.790800094604492 | 15.875399589538574 | 15.875399589538574 |      0 |
| 2020-08-27 | 15.838700294494629 | 15.870641708374023 | 15.697003364562988 | 15.839200019836426 | 15.839200019836426 |      0 |
| 2020-08-28 | 15.841500282287598 |  15.85865306854248 |   15.7428617477417 |  15.84220027923584 |  15.84220027923584 |      0 |
| 2020-08-31 | 15.820500373840332 | 15.855903625488281 | 15.702178001403809 | 15.817899703979492 | 15.817899703979492 |      0 |
| 2020-09-01 | 15.841300010681152 | 15.861617088317871 | 15.718199729919434 | 15.841899871826172 | 15.841899871826172 |      0 |
| 2020-09-02 | 15.840399742126465 | 15.864270210266113 | 15.755000114440918 | 15.849372863769531 | 15.849372863769531 |      0 |
| 2020-09-03 | 15.837800025939941 | 15.859999656677246 |  15.73550033569336 | 15.835800170898438 | 15.835800170898438 |      0 |
| 2020-09-04 |  15.77970027923584 |   15.8100004196167 | 15.769399642944336 | 15.791274070739746 | 15.791274070739746 |      0 |
| 2020-09-07 | 15.785900115966797 | 15.805871963500977 | 15.710000038146973 | 15.787199974060059 | 15.787199974060059 |      0 |
| 2020-09-08 | 15.777205467224121 | 15.788290023803711 | 15.677032470703125 |   15.7677001953125 |   15.7677001953125 |      0 |
| 2020-09-09 | 15.767600059509277 | 15.785710334777832 |  15.69629955291748 | 15.776993751525879 | 15.776993751525879 |      0 |
| 2020-09-10 |  15.76159954071045 | 15.810700416564941 | 15.675000190734863 | 15.760600090026855 | 15.760600090026855 |      0 |
| 2020-09-11 | 15.728799819946289 |   15.7449369430542 | 15.631388664245605 | 15.730400085449219 | 15.730400085449219 |      0 |
| 2020-09-14 | 15.742813110351562 | 15.765118598937988 | 15.672499656677246 | 15.739100456237793 | 15.739100456237793 |      0 |
| 2020-09-15 | 15.738699913024902 | 15.763439178466797 | 15.670000076293945 | 15.739700317382812 | 15.739700317382812 |      0 |
| 2020-09-16 | 15.731599807739258 | 15.819999694824219 | 15.673800468444824 | 15.735600471496582 | 15.735600471496582 |      0 |
| 2020-09-17 | 15.735400199890137 | 15.749818801879883 | 15.660900115966797 | 15.736100196838379 | 15.736100196838379 |      0 |
| 2020-09-18 | 15.726499557495117 | 15.745793342590332 | 15.630261421203613 | 15.736599922180176 | 15.736599922180176 |      0 |
| 2020-09-21 | 15.720800399780273 | 15.736745834350586 | 15.626111030578613 | 15.719799995422363 | 15.719799995422363 |      0 |
| 2020-09-22 | 15.703499794006348 | 15.774185180664062 | 15.677800178527832 |  15.70009994506836 |  15.70009994506836 |      0 |
| 2020-09-23 | 15.720100402832031 |  15.76622486114502 |  15.66054916381836 | 15.719400405883789 | 15.719400405883789 |      0 |
| 2020-09-24 | 15.713000297546387 | 15.771388053894043 |  15.69379997253418 | 15.724688529968262 | 15.724688529968262 |      0 |
| 2020-09-25 | 15.737199783325195 |   15.7622709274292 | 15.733799934387207 | 15.735799789428711 | 15.735799789428711 |      0 |
| 2020-09-28 | 15.738499641418457 | 15.770855903625488 | 15.619203567504883 | 15.740300178527832 | 15.740300178527832 |      0 |
| 2020-09-29 | 15.728799819946289 | 15.768560409545898 |  15.65065860748291 | 15.726200103759766 | 15.726200103759766 |      0 |
| 2020-09-30 | 15.730500221252441 | 15.768524169921875 |   15.6899995803833 | 15.729900360107422 | 15.729900360107422 |      0 |
| 2020-10-01 | 15.734700202941895 | 15.762496948242188 | 15.620450019836426 | 15.735199928283691 | 15.735199928283691 |      0 |
| 2020-10-02 | 15.720800399780273 | 15.735710144042969 |   15.7076997756958 | 15.721599578857422 | 15.721599578857422 |      0 |
| 2020-10-05 | 15.712499618530273 | 15.728777885437012 | 15.647000312805176 | 15.721776008605957 | 15.721776008605957 |      0 |
| 2020-10-06 | 15.699799537658691 |  15.72099494934082 | 15.607187271118164 |  15.69950008392334 |  15.69950008392334 |      0 |
| 2020-10-07 | 15.686200141906738 | 15.711967468261719 | 15.619999885559082 | 15.685400009155273 | 15.685400009155273 |      0 |
| 2020-10-08 | 15.681599617004395 | 15.694792747497559 | 15.649999618530273 | 15.682299613952637 | 15.682299613952637 |      0 |
| 2020-10-09 | 15.677399635314941 | 15.696462631225586 | 15.669899940490723 | 15.678099632263184 | 15.678099632263184 |      0 |
| 2020-10-12 | 15.697799682617188 | 15.704364776611328 | 15.604999542236328 | 15.692999839782715 | 15.692999839782715 |      0 |
| 2020-10-13 | 15.667699813842773 | 15.682333946228027 | 15.594799995422363 | 15.668999671936035 | 15.668999671936035 |      0 |
| 2020-10-14 |  15.65999984741211 | 15.683201789855957 | 15.594799995422363 | 15.659199714660645 | 15.659199714660645 |      0 |
| 2020-10-15 | 15.669899940490723 | 15.693058013916016 | 15.585000038146973 | 15.671299934387207 | 15.671299934387207 |      0 |
| 2020-10-16 | 15.669699668884277 | 15.685005187988281 | 15.661299705505371 | 15.670499801635742 | 15.670499801635742 |      0 |
| 2020-10-19 | 15.684818267822266 | 15.699090003967285 | 15.609999656677246 | 15.670299530029297 | 15.670299530029297 |      0 |
| 2020-10-20 | 15.672300338745117 | 15.710599899291992 | 15.590093612670898 |  15.67300033569336 |  15.67300033569336 |      0 |
| 2020-10-21 | 15.670599937438965 | 15.717747688293457 | 15.573150634765625 |   15.6673002243042 |   15.6673002243042 |      0 |
| 2020-10-22 | 15.673199653625488 | 15.716222763061523 | 15.569950103759766 |  15.67300033569336 |  15.67300033569336 |      0 |
| 2020-10-23 | 15.679200172424316 |  15.69536304473877 | 15.579168319702148 | 15.680899620056152 | 15.680899620056152 |      0 |
| 2020-10-26 | 15.705718994140625 |  15.72768783569336 | 15.630000114440918 | 15.707574844360352 | 15.707574844360352 |      0 |
